index,units,quantity_on_hand,status,delivered,supply_score,product_name,month
2020-04-19T19:35:37Z,4115,163,NONE,YES, 3,ppe,1
2020-04-19T19:52:58Z,3500,172,ACTIVE,NO, 4,biologics,6
2020-04-19T22:06:43Z,1660,164,NONE,YES, 3,respirators,4
2020-04-19T22:47:41Z,4034,180,PASSIVE,NO, 5,biologics,6
2020-04-19T23:16:24Z,3251,158,NONE,YES, 6,oxygen_tanks,5
2020-04-19T23:39:50Z,2142,185,NONE,YES, 8,diagnostics,7
2020-04-19T23:46:18Z,1514,176,NONE,YES,12,ppe,1
2020-04-20T00:41:56Z,492,164,NONE,YES,15,masks,2
2020-04-20T01:16:40Z,4299,176,PASSIVE,YES, 5,diagnostics,7
2020-04-20T01:44:08Z,1744,166,PASSIVE,NO,16,oxygen_tanks,5
2020-04-20T02:15:48Z,1173,160,NONE,YES, 2,visors,8
2020-04-20T02:59:30Z,4194,168,NONE,YES,12,biologics,6
2020-04-20T03:48:54Z,4876,176,NONE,YES, 3,ppe,1
2020-04-20T04:05:51Z,243,186,NONE,NO,20,oxygen_tanks,5
2020-04-20T04:30:38Z,2282,154,NONE,YES, 4,oxygen_tanks,5
2020-04-20T05:45:31Z,1068,170,NONE,YES,12,masks,2
2020-04-20T05:52:00Z,2548,160,NONE,YES, 0,biologics,6
2020-04-20T06:05:45Z,2154,160,NONE,YES, 0,biologics,6
2020-04-20T08:36:16Z,4191,156,NONE,NO, 1,biologics,6
2020-04-20T09:28:54Z,2445,164,NONE,YES, 2,masks,2
2020-04-20T09:59:58Z,811,160,NONE,YES, 6,oxygen_tanks,5
2020-04-20T10:17:17Z,4155,176,NONE,YES, 1,ppe,1
2020-04-20T10:51:46Z,1259,183,NONE,YES, 2,sanitizers,9
2020-04-20T12:05:57Z,4575,160,PASSIVE,YES, 3,sanitizers,9
2020-04-20T13:16:58Z,1771,159,NONE,YES, 3,masks,2
2020-04-20T14:12:14Z,1464,152,NONE,YES, 7,visors,8
2020-04-20T14:50:06Z,4986,160,ACTIVE,YES,10,ventilators,10
2020-04-20T15:04:25Z,371,162,ACTIVE,NO, 5,vaccines,3
2020-04-20T15:51:30Z,2801,158,NONE,YES, 0,biologics,6
2020-04-20T16:02:28Z,4233,182,NONE,NO,10,respirators,4
2020-04-20T16:26:39Z,3926,176,NONE,YES, 6,oxygen_tanks,5
2020-04-20T16:38:23Z,789,187,ACTIVE,NO, 4,diagnostics,7
2020-04-20T17:01:36Z,3996,164,NONE,YES, 3,ppe,1
2020-04-20T17:57:28Z,2744,158,NONE,YES, 0,diagnostics,7
2020-04-20T18:01:13Z,1102,174,PASSIVE,NO, 9,oxygen_tanks,5
2020-04-20T20:29:31Z,4834,158,NONE,NO, 6,masks,2
2020-04-20T21:24:07Z,153,162,PASSIVE,YES,10,diagnostics,7
2020-04-20T21:31:43Z,4263,159,NONE,YES, 4,respirators,4
2020-04-20T23:23:11Z,3538,168,NONE,YES, 6,ventilators,10
2020-04-21T00:09:26Z,4489,170,NONE,YES, 4,oxygen_tanks,5
2020-04-21T00:58:42Z,757,161,PASSIVE,NO,10,vaccines,3
2020-04-21T01:05:17Z,4951,182,ACTIVE,NO,10,oxygen_tanks,5
2020-04-21T01:12:07Z,812,168,NONE,YES, 2,diagnostics,7
2020-04-21T03:28:51Z,1064,167,NONE,NO,20,sanitizers,9
2020-04-21T04:35:17Z,2672,164,NONE,YES, 4,ventilators,10
2020-04-21T05:48:50Z,121,180,NONE,NO, 3,vaccines,3
2020-04-21T06:59:49Z,1326,170,NONE,YES,15,ventilators,10
2020-04-21T07:54:57Z,2125,184,NONE,YES, 3,ventilators,10
2020-04-21T08:00:42Z,3331,182,NONE,YES, 6,respirators,4
2020-04-21T09:49:39Z,166,175,NONE,YES,16,sanitizers,9
2020-04-21T09:53:27Z,1419,165,NONE,YES, 4,vaccines,3
2020-04-21T12:24:41Z,1496,164,NONE,YES, 2,ventilators,10
2020-04-21T13:33:23Z,3807,173,NONE,YES, 6,sanitizers,9
2020-04-21T13:37:55Z,2039,152,NONE,YES, 3,ppe,1
2020-04-21T14:12:03Z,3862,165,NONE,YES, 4,oxygen_tanks,5
2020-04-21T14:13:10Z,3820,160,ACTIVE,YES, 8,respirators,4
2020-04-21T14:57:14Z,4118,160,NONE,YES, 5,respirators,4
2020-04-21T16:16:41Z,1273,169,NONE,YES, 1,oxygen_tanks,5
2020-04-21T18:19:38Z,369,152,ACTIVE,NO, 3,diagnostics,7
2020-04-21T20:12:57Z,4769,150,NONE,YES, 3,ventilators,10
2020-04-21T20:15:40Z,141,165,NONE,YES,14,diagnostics,7
2020-04-21T21:14:19Z,1488,176,NONE,YES, 1,biologics,6
2020-04-21T21:39:31Z,2852,172,NONE,YES, 5,ppe,1
2020-04-21T21:40:24Z,711,156,NONE,YES, 8,masks,2
2020-04-21T22:16:45Z,3626,172,ACTIVE,NO, 4,sanitizers,9
2020-04-21T23:39:49Z,1924,176,NONE,NO, 8,oxygen_tanks,5
2020-04-22T00:00:55Z,4431,160,PASSIVE,YES,10,oxygen_tanks,5
2020-04-22T01:01:41Z,3428,170,NONE,YES, 6,visors,8
2020-04-22T01:27:03Z,3066,170,PASSIVE,YES, 5,visors,8
2020-04-22T02:03:11Z,1387,170,NONE,YES, 4,diagnostics,7
2020-04-22T02:16:11Z,15,165,NONE,NO, 5,ppe,1
2020-04-22T03:26:05Z,4121,175,NONE,YES, 5,ventilators,10
2020-04-22T03:55:42Z,1909,171,ACTIVE,NO,10,diagnostics,7
2020-04-22T04:53:01Z,1513,183,NONE,YES, 0,visors,8
2020-04-22T05:46:35Z,2436,168,PASSIVE,NO, 4,masks,2
2020-04-22T06:13:35Z,1551,160,NONE,YES, 6,oxygen_tanks,5
2020-04-22T06:21:54Z,4592,173,PASSIVE,NO,10,diagnostics,7
2020-04-22T07:40:54Z,387,156,NONE,YES, 4,ventilators,10
2020-04-22T09:00:01Z,3003,158,NONE,YES,10,oxygen_tanks,5
2020-04-22T10:27:00Z,4956,160,NONE,NO, 2,masks,2
2020-04-22T14:29:07Z,764,176,NONE,NO,10,biologics,6
2020-04-22T14:32:03Z,3645,176,NONE,YES,15,oxygen_tanks,5
2020-04-22T15:54:25Z,76,166,NONE,YES, 5,visors,8
2020-04-22T19:00:49Z,227,170,NONE,YES, 3,ppe,1
2020-04-22T21:29:26Z,2418,160,NONE,YES, 2,sanitizers,9
2020-04-22T21:46:58Z,3736,170,NONE,YES,10,vaccines,3
2020-04-22T22:09:02Z,4482,160,NONE,YES, 3,ppe,1
2020-04-22T22:13:37Z,4944,155,NONE,YES,15,visors,8
2020-04-22T22:47:39Z,3121,172,NONE,NO, 5,sanitizers,9
2020-04-22T23:04:38Z,1719,170,NONE,YES, 4,vaccines,3
2020-04-23T00:13:41Z,3288,165,NONE,YES, 3,biologics,6
2020-04-23T00:28:55Z,3192,170,NONE,NO, 8,diagnostics,7
2020-04-23T03:42:58Z,3457,182,ACTIVE,YES, 5,sanitizers,9
2020-04-23T03:57:58Z,3325,164,NONE,YES, 4,visors,8
2020-04-23T04:34:34Z,1450,158,ACTIVE,YES, 3,biologics,6
2020-04-23T05:03:06Z,2020,160,NONE,YES, 8,oxygen_tanks,5
2020-04-23T05:22:10Z,3762,170,NONE,YES,20,biologics,6
2020-04-23T05:31:24Z,4037,154,NONE,YES,10,vaccines,3
2020-04-23T05:35:19Z,1032,160,NONE,YES, 4,visors,8
2020-04-23T05:43:26Z,2757,167,NONE,NO, 6,biologics,6
2020-04-23T07:22:53Z,3770,200,ACTIVE,YES, 0,oxygen_tanks,5
2020-04-23T07:45:14Z,3899,178,NONE,YES, 4,diagnostics,7
2020-04-23T07:55:20Z,4458,162,NONE,YES,14,ventilators,10
2020-04-23T08:05:48Z,3935,174,NONE,YES,10,visors,8
2020-04-23T08:21:04Z,3620,166,ACTIVE,NO, 3,vaccines,3
2020-04-23T08:25:03Z,92,161,NONE,NO, 5,diagnostics,7
2020-04-23T08:58:30Z,4794,172,ACTIVE,NO, 2,diagnostics,7
2020-04-23T09:33:02Z,3687,165,NONE,YES,10,biologics,6
2020-04-23T10:43:29Z,3118,156,NONE,YES, 5,ppe,1
2020-04-23T11:46:13Z,3903,164,ACTIVE,NO, 2,ventilators,10
2020-04-23T12:42:56Z,2571,164,NONE,NO, 5,respirators,4
2020-04-23T12:45:53Z,402,176,NONE,YES,10,respirators,4
2020-04-23T13:46:44Z,2669,170,NONE,YES, 3,biologics,6
2020-04-23T13:51:04Z,4249,179,ACTIVE,NO, 8,diagnostics,7
2020-04-23T15:59:30Z,4994,176,PASSIVE,NO, 5,respirators,4
2020-04-23T17:06:11Z,2489,179,NONE,YES,10,masks,2
2020-04-23T17:29:29Z,2570,164,NONE,NO,30,diagnostics,7
2020-04-23T18:13:07Z,2403,185,NONE,YES,10,ppe,1
2020-04-23T19:08:04Z,3506,165,PASSIVE,NO,20,masks,2
2020-04-23T20:16:07Z,2592,164,NONE,YES,10,vaccines,3
2020-04-23T20:20:59Z,2972,186,NONE,NO,16,respirators,4
2020-04-23T20:29:01Z,2532,156,PASSIVE,YES, 4,visors,8
2020-04-23T21:59:58Z,978,178,PASSIVE,NO,25,vaccines,3
2020-04-23T22:20:51Z,62,165,NONE,NO, 2,oxygen_tanks,5
2020-04-23T22:38:11Z,23,164,NONE,NO, 8,masks,2
2020-04-23T22:44:06Z,4055,176,NONE,YES,10,diagnostics,7
2020-04-23T23:11:19Z,1242,183,NONE,YES, 5,ventilators,10
2020-04-23T23:25:30Z,2012,150,NONE,YES, 4,oxygen_tanks,5
2020-04-24T00:46:43Z,4692,164,NONE,YES,10,ppe,1
2020-04-24T00:48:30Z,122,164,NONE,YES,10,biologics,6
2020-04-24T02:10:39Z,1912,116,PASSIVE,NO, 2,diagnostics,7
2020-04-24T02:30:34Z,1021,158,NONE,YES, 0,diagnostics,7
2020-04-24T02:35:17Z,2250,170,NONE,YES, 0,biologics,6
2020-04-24T03:00:59Z,578,170,NONE,YES, 8,oxygen_tanks,5
2020-04-24T03:24:24Z,4881,170,NONE,YES, 5,oxygen_tanks,5
2020-04-24T03:58:20Z,1379,164,ACTIVE,YES, 7,oxygen_tanks,5
2020-04-24T04:09:13Z,881,193,ACTIVE,NO, 1,respirators,4
2020-04-24T04:13:49Z,112,168,ACTIVE,NO,10,visors,8
2020-04-24T04:23:13Z,370,158,NONE,NO, 3,vaccines,3
2020-04-24T04:38:22Z,4370,167,NONE,YES, 0,diagnostics,7
2020-04-24T05:31:14Z,1334,152,NONE,YES, 1,diagnostics,7
2020-04-24T05:32:15Z,3965,168,NONE,YES, 2,oxygen_tanks,5
2020-04-24T08:23:44Z,1370,158,NONE,YES,12,ventilators,10
2020-04-24T08:45:41Z,4267,180,NONE,NO, 3,vaccines,3
2020-04-24T09:42:07Z,1029,184,NONE,YES,30,respirators,4
2020-04-24T10:39:26Z,2935,187,NONE,YES, 7,visors,8
2020-04-24T10:48:42Z,2530,172,NONE,YES, 4,biologics,6
2020-04-24T11:19:26Z,4729,180,ACTIVE,NO, 5,vaccines,3
2020-04-24T11:41:56Z,3293,172,NONE,YES,10,biologics,6
2020-04-24T11:46:15Z,2392,164,NONE,YES, 6,ventilators,10
2020-04-24T14:35:08Z,2236,172,NONE,YES, 2,masks,2
2020-04-24T15:22:39Z,1461,171,PASSIVE,NO,10,masks,2
2020-04-24T16:17:25Z,3568,157,ACTIVE,NO, 5,vaccines,3
2020-04-24T20:03:29Z,1702,192,PASSIVE,NO, 2,diagnostics,7
2020-04-24T20:11:44Z,2122,176,PASSIVE,YES, 0,visors,8
2020-04-24T20:26:09Z,2645,175,NONE,YES, 4,masks,2
2020-04-24T20:31:28Z,418,164,NONE,YES, 2,ventilators,10
2020-04-24T21:09:45Z,1900,158,NONE,YES, 6,visors,8
2020-04-24T21:11:11Z,1888,178,NONE,NO, 4,masks,2
2020-04-24T21:39:31Z,2432,173,NONE,YES, 8,respirators,4
2020-04-24T22:50:22Z,2005,170,NONE,YES, 4,ventilators,10
2020-04-25T00:19:50Z,70,165,NONE,YES, 4,sanitizers,9
2020-04-25T01:19:54Z,4308,150,NONE,YES, 1,respirators,4
2020-04-25T02:59:44Z,826,165,NONE,NO,10,respirators,4
2020-04-25T05:33:57Z,1012,168,NONE,YES, 3,respirators,4
2020-04-25T06:32:01Z,608,172,ACTIVE,YES,10,sanitizers,9
2020-04-25T07:31:06Z,752,163,PASSIVE,NO, 4,masks,2
2020-04-25T07:53:12Z,1408,163,NONE,YES, 5,oxygen_tanks,5
2020-04-25T08:18:42Z,304,170,PASSIVE,NO,10,ppe,1
2020-04-25T08:46:08Z,4741,180,PASSIVE,YES, 8,vaccines,3
2020-04-25T09:03:47Z,1358,165,NONE,YES, 2,ventilators,10
2020-04-25T10:17:21Z,2161,171,NONE,YES, 1,visors,8
2020-04-25T10:41:52Z,2891,160,NONE,YES, 2,masks,2
2020-04-25T11:32:46Z,3247,159,NONE,YES, 8,sanitizers,9
2020-04-25T11:43:50Z,659,176,NONE,YES, 5,ppe,1
2020-04-25T11:57:29Z,3355,178,NONE,YES, 2,sanitizers,9
2020-04-25T13:00:52Z,4602,164,NONE,YES,10,sanitizers,9
2020-04-25T14:11:32Z,1560,180,NONE,NO, 8,respirators,4
2020-04-25T15:11:45Z,2550,170,NONE,YES, 5,biologics,6
2020-04-25T15:34:54Z,436,174,NONE,YES, 0,visors,8
2020-04-25T15:58:40Z,2859,163,NONE,NO, 7,sanitizers,9
2020-04-25T18:05:00Z,4212,185,ACTIVE,NO,15,visors,8
2020-04-25T19:02:24Z,734,164,PASSIVE,YES, 3,respirators,4
2020-04-25T20:12:48Z,1438,170,NONE,YES,21,masks,2
2020-04-25T20:30:20Z,4098,162,NONE,YES,20,ventilators,10
2020-04-25T21:12:02Z,4274,175,NONE,YES, 0,masks,2
2020-04-25T21:50:20Z,1611,165,NONE,YES, 5,respirators,4
2020-04-25T22:08:20Z,4782,168,NONE,YES,10,diagnostics,7
2020-04-26T00:06:05Z,3242,185,NONE,NO, 4,biologics,6
2020-04-26T00:17:57Z,452,160,PASSIVE,NO,20,sanitizers,9
2020-04-26T02:00:11Z,1566,155,NONE,YES, 3,oxygen_tanks,5
2020-04-26T04:03:21Z,4095,172,NONE,YES, 8,ventilators,10
2020-04-26T04:27:12Z,4162,172,NONE,YES, 9,ppe,1
2020-04-26T04:33:24Z,4939,166,NONE,YES, 1,visors,8
2020-04-26T04:52:33Z,1759,168,ACTIVE,NO,15,diagnostics,7
2020-04-26T06:14:18Z,1368,168,PASSIVE,NO,10,visors,8
2020-04-26T06:28:12Z,3550,174,NONE,YES,20,sanitizers,9
2020-04-26T07:01:22Z,3976,176,NONE,YES,10,visors,8
2020-04-26T07:45:21Z,1335,170,NONE,YES, 5,masks,2
2020-04-26T07:55:59Z,4573,158,NONE,YES, 3,vaccines,3
2020-04-26T08:05:52Z,2387,117,NONE,YES,10,ppe,1
2020-04-26T08:23:25Z,4011,160,NONE,YES, 0,vaccines,3
2020-04-26T08:52:59Z,2376,176,NONE,NO,20,masks,2
2020-04-26T09:34:39Z,2902,160,NONE,YES, 2,vaccines,3
2020-04-26T11:05:43Z,4354,176,NONE,YES, 2,oxygen_tanks,5
2020-04-26T14:20:36Z,137,173,NONE,YES, 4,respirators,4
2020-04-26T15:12:49Z,3934,170,NONE,YES, 4,ventilators,10
2020-04-26T15:56:53Z,1837,175,NONE,YES,43,masks,2
2020-04-26T17:01:29Z,2377,162,NONE,YES, 0,biologics,6
2020-04-26T17:09:46Z,727,165,ACTIVE,NO,10,diagnostics,7
2020-04-26T17:58:22Z,1875,160,NONE,YES,10,masks,2
2020-04-26T18:25:04Z,557,164,NONE,YES, 3,ppe,1
2020-04-26T18:27:27Z,242,191,PASSIVE,YES, 2,masks,2
2020-04-26T18:31:56Z,2311,182,PASSIVE,NO,20,oxygen_tanks,5
2020-04-26T18:43:33Z,1747,172,NONE,YES, 6,vaccines,3
2020-04-26T19:07:09Z,4966,164,PASSIVE,NO,14,masks,2
2020-04-26T20:05:22Z,4141,180,PASSIVE,NO,20,ppe,1
2020-04-26T21:27:18Z,2838,177,NONE,YES, 6,vaccines,3
2020-04-26T23:20:59Z,1526,170,NONE,YES, 5,diagnostics,7
2020-04-26T23:58:22Z,858,168,NONE,NO, 7,respirators,4
2020-04-27T00:32:58Z,3548,178,ACTIVE,NO, 8,vaccines,3
2020-04-27T01:07:27Z,2780,160,NONE,YES, 0,diagnostics,7
2020-04-27T01:10:13Z,1679,162,PASSIVE,NO, 2,ventilators,10
2020-04-27T01:48:15Z,3465,164,ACTIVE,NO,10,respirators,4
2020-04-27T02:52:23Z,3952,160,NONE,YES, 5,oxygen_tanks,5
2020-04-27T03:05:32Z,2091,178,NONE,YES, 5,biologics,6
2020-04-27T03:32:55Z,2052,182,ACTIVE,NO, 4,visors,8
2020-04-27T03:44:34Z,269,172,NONE,NO,30,visors,8
2020-04-27T04:26:46Z,4010,150,NONE,YES, 0,vaccines,3
2020-04-27T09:11:40Z,1076,154,NONE,NO,20,masks,2
2020-04-27T09:16:00Z,4793,158,NONE,YES,10,ppe,1
2020-04-27T10:19:38Z,4306,168,PASSIVE,NO, 6,diagnostics,7
2020-04-27T12:10:15Z,2103,175,PASSIVE,NO,17,ventilators,10
2020-04-27T15:06:50Z,1511,176,PASSIVE,NO,10,diagnostics,7
2020-04-27T16:07:04Z,20,175,ACTIVE,NO, 4,ventilators,10
2020-04-27T16:40:30Z,2831,180,NONE,NO,14,visors,8
2020-04-27T16:45:03Z,1690,187,ACTIVE,NO, 0,diagnostics,7
2020-04-27T18:09:04Z,3587,164,NONE,NO, 7,biologics,6
2020-04-27T18:18:40Z,385,155,NONE,YES, 2,masks,2
2020-04-27T19:28:20Z,4549,165,ACTIVE,NO,10,visors,8
2020-04-27T22:23:03Z,4766,170,NONE,YES,10,visors,8
2020-04-27T22:43:10Z,2546,165,PASSIVE,NO,20,respirators,4
2020-04-27T22:43:15Z,4169,169,ACTIVE,NO, 4,visors,8
2020-04-27T22:54:23Z,4491,170,PASSIVE,NO, 6,ppe,1
2020-04-28T04:18:25Z,2506,186,NONE,YES, 3,respirators,4
2020-04-28T04:27:02Z,2808,183,PASSIVE,NO,15,masks,2
2020-04-28T04:48:24Z,2581,158,NONE,YES, 6,masks,2
2020-04-28T05:05:18Z,37,165,NONE,NO, 7,masks,2
2020-04-28T05:27:16Z,1545,170,ACTIVE,NO, 3,ppe,1
2020-04-28T06:02:44Z,3398,166,NONE,YES, 5,biologics,6
2020-04-28T06:26:55Z,4200,174,NONE,YES, 4,ppe,1
2020-04-28T07:41:52Z,2471,165,NONE,YES, 3,masks,2
2020-04-28T09:16:25Z,3444,160,NONE,YES, 2,ventilators,10
2020-04-28T10:00:03Z,1477,175,NONE,NO, 5,diagnostics,7
2020-04-28T11:10:16Z,3467,179,ACTIVE,NO, 6,respirators,4
2020-04-28T11:24:00Z,41,167,NONE,YES, 1,masks,2
2020-04-28T12:04:20Z,840,168,NONE,YES,10,ppe,1
2020-04-28T13:46:00Z,32,164,NONE,YES, 1,oxygen_tanks,5
2020-04-28T14:20:17Z,3426,165,ACTIVE,NO,20,biologics,6
2020-04-28T14:39:47Z,4132,165,NONE,YES,10,oxygen_tanks,5
2020-04-28T14:53:10Z,4732,174,NONE,YES, 5,sanitizers,9
2020-04-28T15:51:01Z,2978,164,NONE,YES, 0,biologics,6
2020-04-28T15:52:02Z,3491,164,ACTIVE,NO, 2,masks,2
2020-04-28T15:53:02Z,1499,160,NONE,YES, 4,oxygen_tanks,5
2020-04-28T16:49:44Z,1133,167,PASSIVE,NO, 6,masks,2
2020-04-28T17:46:55Z,2273,180,NONE,YES, 3,vaccines,3
2020-04-28T17:53:14Z,1192,184,NONE,YES, 6,sanitizers,9
2020-04-28T18:07:50Z,2309,175,PASSIVE,NO,10,oxygen_tanks,5
2020-04-28T18:10:39Z,186,170,PASSIVE,YES, 5,respirators,4
2020-04-28T18:18:24Z,4149,172,PASSIVE,YES, 2,vaccines,3
2020-04-28T18:47:20Z,2408,168,NONE,YES,10,biologics,6
2020-04-28T18:51:13Z,4334,176,NONE,NO, 5,ppe,1
2020-04-28T19:09:08Z,366,160,NONE,YES,10,oxygen_tanks,5
2020-04-28T21:44:31Z,4875,162,NONE,YES, 4,ppe,1
2020-04-28T21:57:17Z,4290,175,NONE,NO, 5,ppe,1
2020-04-29T00:19:02Z,116,170,NONE,YES, 5,ventilators,10
2020-04-29T00:19:55Z,3846,165,NONE,YES, 2,respirators,4
2020-04-29T01:16:52Z,4965,176,NONE,YES, 4,sanitizers,9
2020-04-29T02:27:02Z,4948,158,NONE,YES, 5,vaccines,3
2020-04-29T02:49:44Z,532,164,NONE,YES, 3,diagnostics,7
2020-04-29T02:56:33Z,4887,162,NONE,YES, 5,ventilators,10
2020-04-29T03:28:34Z,2352,188,ACTIVE,NO,15,ppe,1
2020-04-29T03:44:23Z,2879,160,NONE,YES, 2,respirators,4
2020-04-29T05:27:34Z,1656,164,NONE,YES,10,masks,2
2020-04-29T05:28:36Z,4620,171,NONE,YES, 3,oxygen_tanks,5
2020-04-29T05:52:49Z,1940,170,NONE,YES, 8,ppe,1
2020-04-29T06:35:47Z,3674,162,PASSIVE,NO,10,vaccines,3
2020-04-29T08:04:00Z,4286,185,NONE,NO, 3,oxygen_tanks,5
2020-04-29T08:19:29Z,828,168,NONE,YES, 5,diagnostics,7
2020-04-29T08:38:49Z,579,183,ACTIVE,YES, 0,oxygen_tanks,5
2020-04-29T09:51:45Z,4131,170,NONE,YES, 3,visors,8
2020-04-29T10:00:19Z,1460,165,ACTIVE,NO, 5,biologics,6
2020-04-29T11:07:25Z,1158,182,NONE,NO,10,sanitizers,9
2020-04-29T11:36:02Z,684,174,ACTIVE,NO, 6,sanitizers,9
2020-04-29T12:08:43Z,1989,176,ACTIVE,NO, 6,ppe,1
2020-04-29T12:35:54Z,3133,152,NONE,NO,12,ppe,1
2020-04-29T13:02:59Z,975,180,NONE,YES, 1,oxygen_tanks,5
2020-04-29T13:52:26Z,4293,175,NONE,YES, 5,masks,2
2020-04-29T14:05:06Z,3962,164,NONE,NO, 0,biologics,6
2020-04-29T14:19:33Z,3178,164,NONE,NO, 5,sanitizers,9
2020-04-29T15:42:50Z,2472,180,NONE,NO, 5,biologics,6
2020-04-29T17:30:25Z,3023,160,NONE,YES, 0,ventilators,10
2020-04-29T19:03:47Z,3260,165,ACTIVE,NO, 5,vaccines,3
2020-04-29T19:40:26Z,194,162,PASSIVE,YES,12,vaccines,3
2020-04-29T20:31:18Z,2473,165,NONE,NO, 6,respirators,4
2020-04-29T20:37:24Z,3739,172,NONE,YES, 4,biologics,6
2020-04-29T21:15:44Z,3774,165,NONE,NO,20,masks,2
2020-04-29T22:36:05Z,3702,170,NONE,YES,10,sanitizers,9
2020-04-29T22:48:28Z,1505,170,NONE,YES, 4,masks,2
2020-04-29T23:10:39Z,1436,166,ACTIVE,NO,10,biologics,6
2020-04-29T23:43:12Z,2765,168,PASSIVE,YES, 7,respirators,4
2020-04-30T01:14:45Z,2098,165,ACTIVE,YES, 6,visors,8
2020-04-30T03:03:11Z,631,166,NONE,YES, 8,ppe,1
2020-04-30T04:15:16Z,2402,182,NONE,YES,10,oxygen_tanks,5
2020-04-30T04:23:41Z,3174,174,PASSIVE,NO,15,oxygen_tanks,5
2020-04-30T04:28:09Z,2535,160,NONE,NO,10,diagnostics,7
2020-04-30T04:40:52Z,1131,158,NONE,YES, 8,oxygen_tanks,5
2020-04-30T05:51:22Z,3358,173,ACTIVE,YES, 5,ppe,1
2020-04-30T07:54:02Z,4684,161,NONE,NO, 7,ppe,1
2020-04-30T09:31:48Z,1539,175,NONE,YES,10,masks,2
2020-04-30T09:42:41Z,459,165,PASSIVE,YES, 4,ventilators,10
2020-04-30T10:18:33Z,1474,168,NONE,YES,12,visors,8
2020-04-30T11:02:33Z,4629,167,PASSIVE,NO, 5,masks,2
2020-04-30T11:15:01Z,3489,190,ACTIVE,YES, 5,vaccines,3
2020-04-30T12:11:44Z,1941,160,NONE,YES,10,respirators,4
2020-04-30T13:12:09Z,1760,160,NONE,YES,10,oxygen_tanks,5
2020-04-30T14:13:33Z,3542,186,ACTIVE,NO, 5,masks,2
2020-04-30T14:19:05Z,2263,176,NONE,NO, 1,vaccines,3
2020-04-30T16:03:00Z,2202,158,NONE,YES,12,visors,8
2020-04-30T16:03:41Z,911,160,NONE,YES, 4,visors,8
2020-04-30T18:03:33Z,1982,150,NONE,YES, 5,masks,2
2020-04-30T18:50:43Z,1468,160,NONE,YES, 1,vaccines,3
2020-04-30T20:13:06Z,362,165,PASSIVE,NO, 3,oxygen_tanks,5
2020-04-30T21:28:17Z,1828,188,NONE,YES, 2,sanitizers,9
2020-04-30T22:05:29Z,4694,184,ACTIVE,NO,10,biologics,6
2020-04-30T22:14:08Z,272,168,NONE,NO, 4,respirators,4
2020-04-30T22:18:28Z,2814,170,NONE,YES,10,respirators,4
2020-04-30T22:20:47Z,2169,182,NONE,NO, 6,sanitizers,9
2020-04-30T22:38:19Z,2783,162,NONE,YES, 2,masks,2
2020-04-30T22:42:35Z,1139,168,NONE,YES, 3,diagnostics,7
2020-05-01T01:23:09Z,3219,172,PASSIVE,YES, 5,biologics,6
2020-05-01T01:54:31Z,1796,175,PASSIVE,NO, 5,ventilators,10
2020-05-01T03:00:55Z,1751,170,NONE,YES,10,diagnostics,7
2020-05-01T03:19:45Z,3290,170,ACTIVE,NO,10,masks,2
2020-05-01T04:07:32Z,204,176,ACTIVE,YES,11,vaccines,3
2020-05-01T04:18:04Z,2369,169,NONE,YES, 6,ppe,1
2020-05-01T05:43:05Z,1854,171,NONE,NO,10,masks,2
2020-05-01T05:52:10Z,3981,154,NONE,YES, 4,vaccines,3
2020-05-01T06:03:54Z,318,164,NONE,NO, 6,ventilators,10
2020-05-01T07:02:17Z,1691,160,NONE,YES, 4,masks,2
2020-05-01T07:24:50Z,2914,165,NONE,YES, 3,diagnostics,7
2020-05-01T07:41:43Z,1175,159,NONE,YES, 0,diagnostics,7
2020-05-01T08:34:16Z,2051,160,NONE,YES, 2,sanitizers,9
2020-05-01T08:56:38Z,1653,160,NONE,YES, 4,diagnostics,7
2020-05-01T09:44:17Z,460,164,NONE,YES, 1,ppe,1
2020-05-01T10:00:18Z,1088,187,NONE,YES, 8,ventilators,10
2020-05-01T10:45:29Z,2284,167,NONE,YES, 2,biologics,6
2020-05-01T10:55:14Z,908,176,NONE,YES, 5,vaccines,3
2020-05-01T12:02:39Z,4000,164,NONE,YES,25,visors,8
2020-05-01T13:05:00Z,930,150,NONE,YES, 8,visors,8
2020-05-01T13:26:08Z,4271,167,ACTIVE,NO, 3,visors,8
2020-05-01T13:33:12Z,1931,151,NONE,YES, 4,oxygen_tanks,5
2020-05-01T14:13:44Z,1534,170,NONE,YES,15,ventilators,10
2020-05-01T14:20:32Z,1115,171,NONE,YES, 2,ventilators,10
2020-05-01T14:54:13Z,921,152,NONE,YES, 5,oxygen_tanks,5
2020-05-01T15:04:57Z,248,156,NONE,NO,64,diagnostics,7
2020-05-01T15:12:29Z,644,168,NONE,YES, 2,ventilators,10
2020-05-01T16:25:51Z,4598,178,NONE,YES, 6,sanitizers,9
2020-05-01T16:59:24Z,3944,173,PASSIVE,NO, 2,sanitizers,9
2020-05-01T19:20:31Z,1643,170,NONE,YES, 2,ppe,1
2020-05-01T20:39:19Z,1882,188,ACTIVE,NO, 0,sanitizers,9
2020-05-01T20:46:43Z,1683,180,NONE,YES, 5,ventilators,10
2020-05-01T20:50:12Z,2055,180,NONE,YES, 3,oxygen_tanks,5
2020-05-01T21:06:18Z,2635,164,NONE,YES, 6,sanitizers,9
