product_id,month,units,product_name,supply_score,quantity_on_hand
1,5,2617,biologics,10,176
3,10,2771,masks, 5,165
8,8,497,vaccines, 2,164
5,9,3740,ppe,12,152
10,4,582,visors,10,180
1,5,4565,biologics,10,178
8,8,2288,vaccines, 6,160
6,3,4355,respirators,10,160
4,2,172,oxygen_tanks,10,158
4,2,3652,oxygen_tanks, 6,170
10,4,125,visors, 1,173
7,1,4000,sanitizers, 4,156
9,6,3783,ventilators,15,176
5,9,3668,ppe, 6,164
2,7,4891,diagnostics,20,160
9,6,4912,ventilators, 2,170
10,4,365,visors, 3,167
4,2,1164,oxygen_tanks, 3,180
1,5,3440,biologics,10,187
7,1,2956,sanitizers,10,190
5,9,3806,ppe,12,176
6,3,1690,respirators, 8,165
1,5,4154,biologics, 0,167
2,7,594,diagnostics, 5,160
9,6,907,ventilators, 2,178
2,7,1955,diagnostics, 4,182
9,6,3347,ventilators, 2,170
9,6,2568,ventilators, 4,164
3,10,3711,masks,12,171
5,9,4032,ppe, 7,175
3,10,1154,masks, 4,168
4,2,4425,oxygen_tanks, 5,156
1,5,1527,biologics, 5,161
3,10,4694,masks, 2,160
2,7,3993,diagnostics,10,180
10,4,587,visors, 7,163
9,6,2492,ventilators, 4,164
10,4,2236,visors, 4,196
4,2,1586,oxygen_tanks, 5,168
1,5,351,biologics, 5,152
6,3,1503,respirators, 7,172
2,7,4606,diagnostics,15,168
6,3,4296,respirators, 5,165
4,2,4627,oxygen_tanks, 5,183
5,9,2156,ppe, 1,154
6,3,3934,respirators, 2,160
3,10,4658,masks, 6,171
4,2,4269,oxygen_tanks, 2,170
3,10,4743,masks,12,164
4,2,4484,oxygen_tanks,20,170
5,9,4848,ppe, 4,162
5,9,3543,ppe, 2,158
2,7,3398,diagnostics, 6,162
5,9,935,ppe, 7,182
4,2,4184,oxygen_tanks,40,189
1,5,2038,biologics, 3,178
4,2,2435,oxygen_tanks, 5,170
8,8,3597,vaccines, 4,164
4,2,2608,oxygen_tanks, 0,180
10,4,3514,visors, 6,158
7,1,1408,sanitizers,10,174
8,8,119,vaccines, 4,168
2,7,2107,diagnostics, 6,164
2,7,2573,diagnostics, 5,176
3,10,4168,masks,10,163
1,5,258,biologics, 2,167
6,3,1862,respirators, 5,164
8,8,3271,vaccines,15,172
9,6,2856,ventilators,10,160
6,3,1129,respirators,30,160
6,3,2656,respirators, 5,165
1,5,1258,biologics,10,170
5,9,2561,ppe, 4,160
8,8,563,vaccines, 6,160
10,4,4613,visors, 3,180
7,1,3373,sanitizers,15,168
5,9,769,ppe,10,170
9,6,4161,ventilators,10,168
10,4,2918,visors, 3,167
3,10,2160,masks,10,164
4,2,2479,oxygen_tanks, 3,150
10,4,1347,visors, 3,170
1,5,3794,biologics, 4,157
8,8,4268,vaccines,20,168
2,7,3966,diagnostics, 8,170
1,5,838,biologics, 2,150
7,1,1363,sanitizers,10,163
2,7,1970,diagnostics, 0,176
3,10,4638,masks, 5,160
10,4,3599,visors,10,165
7,1,3679,sanitizers,20,160
3,10,4692,masks,18,160
1,5,1943,biologics, 1,176
4,2,2901,oxygen_tanks, 2,161
2,7,735,diagnostics, 3,178
4,2,4102,oxygen_tanks,10,170
2,7,2489,diagnostics,50,170
10,4,753,visors, 2,160
9,6,3258,ventilators, 0,160
2,7,3697,diagnostics, 0,158
1,5,1671,biologics, 5,182
1,5,3346,biologics, 5,164
7,1,2185,sanitizers, 4,176
6,3,599,respirators, 5,182
3,10,2449,masks,10,158
4,2,3871,oxygen_tanks, 2,175
9,6,1635,ventilators,10,169
10,4,4088,visors,10,174
4,2,865,oxygen_tanks, 6,164
9,6,4120,ventilators, 3,155
6,3,4419,respirators, 7,189
10,4,4147,visors,10,168
2,7,3633,diagnostics, 0,176
5,9,4496,ppe, 0,155
10,4,364,visors,20,180
6,3,3549,respirators,20,163
9,6,814,ventilators, 6,158
6,3,1186,respirators, 5,164
6,3,2248,respirators,10,176
6,3,4860,respirators, 0,168
5,9,3544,ppe, 5,176
5,9,3718,ppe, 0,150
1,5,3988,biologics, 3,160
2,7,1921,diagnostics, 5,170
10,4,4283,visors, 5,158
6,3,3233,respirators,20,182
8,8,3998,vaccines, 0,158
8,8,120,vaccines, 6,170
2,7,4769,diagnostics, 1,156
4,2,4633,oxygen_tanks,15,157
3,10,4622,masks, 4,170
7,1,4439,sanitizers, 5,175
5,9,314,ppe,10,152
1,5,2301,biologics,10,182
5,9,2685,ppe,15,176
4,2,1157,oxygen_tanks, 6,171
7,1,3970,sanitizers, 2,165
5,9,3119,ppe, 2,173
9,6,3467,ventilators, 2,171
1,5,876,biologics, 5,165
9,6,4279,ventilators, 5,164
3,10,903,masks, 4,164
9,6,179,ventilators, 2,160
3,10,2721,masks, 6,170
1,5,2152,biologics, 2,173
9,6,32,ventilators,20,166
5,9,1641,ppe,20,172
9,6,4013,ventilators,14,162
3,10,2710,masks, 8,170
9,6,3491,ventilators, 4,165
7,1,54,sanitizers, 1,177
3,10,3472,masks, 4,183
6,3,4678,respirators, 4,188
4,2,3566,oxygen_tanks, 7,168
1,5,142,biologics,20,175
10,4,4393,visors, 2,170
5,9,284,ppe, 2,187
6,3,2889,respirators, 0,160
5,9,2412,ppe, 5,170
5,9,2823,ppe, 8,183
2,7,4091,diagnostics, 5,170
4,2,2041,oxygen_tanks, 3,158
2,7,2536,diagnostics, 6,170
3,10,2074,masks, 6,165
10,4,4601,visors,50,184
7,1,3959,sanitizers, 5,168
4,2,1937,oxygen_tanks, 2,180
9,6,190,ventilators, 6,180
8,8,4327,vaccines, 5,168
8,8,3864,vaccines,15,176
5,9,4025,ppe, 4,162
5,9,1232,ppe, 5,160
3,10,3173,masks, 2,186
1,5,2075,biologics, 6,170
6,3,2173,respirators, 2,180
4,2,577,oxygen_tanks, 5,170
7,1,1748,sanitizers, 2,173
5,9,3086,ppe, 5,160
8,8,2350,vaccines, 0,168
1,5,2888,biologics,10,175
10,4,3765,visors, 3,178
6,3,3681,respirators, 5,162
5,9,2320,ppe,20,184
2,7,1596,diagnostics, 4,180
5,9,1572,ppe, 2,180
3,10,177,masks,10,170
2,7,919,diagnostics, 4,185
10,4,3931,visors, 3,154
1,5,4041,biologics,10,170
3,10,525,masks, 2,178
6,3,3860,respirators,20,160
10,4,603,visors, 7,176
6,3,4270,respirators, 4,180
10,4,656,visors, 2,185
5,9,3907,ppe, 8,166
4,2,2909,oxygen_tanks, 4,176
5,9,1238,ppe, 0,170
7,1,1519,sanitizers, 1,170
2,7,2275,diagnostics,10,194
1,5,3519,biologics, 2,170
9,6,579,ventilators, 4,171
8,8,3588,vaccines, 6,178
6,3,3216,respirators,11,181
8,8,3241,vaccines, 5,158
8,8,3982,vaccines,10,167
3,10,3190,masks, 6,158
4,2,2264,oxygen_tanks, 8,170
6,3,1355,respirators,70,175
1,5,4584,biologics, 2,165
10,4,759,visors, 2,178
4,2,585,oxygen_tanks, 2,160
5,9,3657,ppe, 5,160
7,1,1128,sanitizers, 2,160
7,1,1736,sanitizers,10,185
3,10,2204,masks, 3,170
3,10,2383,masks, 6,182
4,2,2835,oxygen_tanks, 0,183
5,9,3683,ppe, 9,164
6,3,229,respirators, 6,160
5,9,447,ppe, 8,183
8,8,460,vaccines, 0,162
4,2,711,oxygen_tanks,10,162
7,1,4573,sanitizers, 3,168
9,6,1078,ventilators, 2,168
6,3,4308,respirators,15,180
7,1,4134,sanitizers,20,186
4,2,1320,oxygen_tanks, 2,170
10,4,2550,visors, 6,164
1,5,1793,biologics, 4,158
7,1,1775,sanitizers, 1,180
8,8,3186,vaccines, 2,176
8,8,2530,vaccines,10,180
4,2,1140,oxygen_tanks, 5,163
3,10,904,masks, 5,153
10,4,728,visors, 2,160
5,9,913,ppe, 2,164
3,10,848,masks,10,152
8,8,807,vaccines, 2,169
1,5,1498,biologics, 7,168
10,4,1660,visors, 2,156
4,2,211,oxygen_tanks, 3,170
3,10,1312,masks, 8,160
5,9,3330,ppe, 6,165
7,1,2737,sanitizers, 8,165
5,9,960,ppe,10,160
7,1,3188,sanitizers, 3,160
2,7,2228,diagnostics, 5,168
2,7,4684,diagnostics,14,165
1,5,1504,biologics, 4,172
1,5,3732,biologics, 7,175
8,8,2361,vaccines, 6,165
10,4,1916,visors, 5,181
10,4,2139,visors,15,163
4,2,1535,oxygen_tanks,10,176
6,3,4798,respirators,20,178
3,10,4946,masks, 8,178
4,2,47,oxygen_tanks,10,167
8,8,3941,vaccines, 9,116
1,5,1115,biologics, 5,160
8,8,335,vaccines,15,164
1,5,1306,biologics, 3,180
9,6,2319,ventilators, 8,155
8,8,1059,vaccines, 2,169
6,3,3450,respirators, 3,161
7,1,1509,sanitizers,10,170
6,3,2,respirators, 0,169
10,4,2374,visors, 3,168
8,8,2088,vaccines, 2,150
9,6,933,ventilators, 5,174
3,10,997,masks,20,180
9,6,9,ventilators,10,166
5,9,3745,ppe, 4,164
10,4,1554,visors, 8,168
1,5,3443,biologics,20,180
6,3,1810,respirators, 3,142
7,1,1822,sanitizers,10,170
5,9,4166,ppe, 5,160
5,9,1508,ppe, 5,166
4,2,39,oxygen_tanks, 3,178
8,8,3484,vaccines, 3,152
6,3,331,respirators, 3,176
6,3,1846,respirators,20,166
9,6,1938,ventilators, 2,171
9,6,3610,ventilators, 2,155
2,7,4305,diagnostics, 3,164
1,5,3011,biologics, 3,178
10,4,2097,visors,20,171
5,9,3160,ppe, 7,165
10,4,4381,visors, 3,177
8,8,354,vaccines, 2,160
3,10,3471,masks, 3,162
7,1,2507,sanitizers, 6,164
6,3,3025,respirators,10,177
9,6,158,ventilators, 5,176
2,7,895,diagnostics, 4,158
1,5,506,biologics, 5,170
7,1,2682,sanitizers,10,182
6,3,2843,respirators, 4,173
8,8,3751,vaccines,10,163
8,8,3759,vaccines, 5,150
6,3,902,respirators, 1,158
7,1,881,sanitizers, 3,174
6,3,2083,respirators,10,168
4,2,1666,oxygen_tanks, 2,164
6,3,4187,respirators,10,164
9,6,1539,ventilators, 5,163
1,5,1516,biologics, 2,162
3,10,409,masks, 0,158
5,9,2502,ppe, 3,172
7,1,1036,sanitizers, 5,158
2,7,4247,diagnostics, 2,182
9,6,3127,ventilators, 8,171
3,10,2500,masks,10,170
6,3,1406,respirators, 1,176
4,2,3082,oxygen_tanks, 9,160
6,3,2641,respirators, 8,169
6,3,4648,respirators,10,164
10,4,2231,visors, 4,156
4,2,137,oxygen_tanks, 1,179
5,9,550,ppe,20,155
6,3,1044,respirators, 4,176
6,3,4947,respirators, 5,153
1,5,2661,biologics, 5,170
1,5,3159,biologics,20,165
10,4,4969,visors, 4,175
9,6,4172,ventilators, 4,164
2,7,2792,diagnostics,10,162
7,1,1283,sanitizers, 1,165
3,10,1983,masks, 3,179
3,10,2192,masks,20,176
7,1,803,sanitizers, 8,176
6,3,2151,respirators, 0,160
1,5,2833,biologics,10,162
10,4,3691,visors,10,165
9,6,4205,ventilators, 5,157
9,6,4883,ventilators, 6,155
6,3,106,respirators,20,165
4,2,4446,oxygen_tanks, 8,169
1,5,4649,biologics,10,164
7,1,4275,sanitizers, 0,170
7,1,1629,sanitizers, 5,170
4,2,4406,oxygen_tanks, 1,181
7,1,2987,sanitizers,12,180
3,10,2549,masks, 4,158
9,6,362,ventilators, 4,180
7,1,4169,sanitizers, 2,175
2,7,4715,diagnostics, 6,167
8,8,3061,vaccines, 5,164
3,10,4245,masks,10,185
7,1,1895,sanitizers, 1,176
8,8,4282,vaccines, 3,158
4,2,3684,oxygen_tanks, 2,178
6,3,3953,respirators,30,170
8,8,738,vaccines,10,179
8,8,1618,vaccines,10,176
5,9,2388,ppe, 1,170
10,4,155,visors,10,160
10,4,1951,visors,10,170
5,9,2583,ppe, 5,160
4,2,4122,oxygen_tanks, 4,163
8,8,2175,vaccines,10,164
4,2,901,oxygen_tanks,10,165
5,9,1560,ppe,10,174
7,1,2230,sanitizers, 4,178
4,2,4861,oxygen_tanks, 2,152
7,1,1031,sanitizers, 6,157
1,5,2202,biologics, 2,155
10,4,2740,visors, 2,162
8,8,4323,vaccines, 2,158
10,4,2934,visors, 3,158
3,10,2860,masks, 6,175
8,8,1271,vaccines,12,186
9,6,3187,ventilators, 2,165
9,6,375,ventilators, 5,170
4,2,1448,oxygen_tanks, 0,162
4,2,4518,oxygen_tanks, 6,172
7,1,4800,sanitizers, 2,183
9,6,4782,ventilators,17,183
3,10,4451,masks, 2,159
9,6,526,ventilators, 3,173
9,6,3706,ventilators, 6,168
2,7,3457,diagnostics, 1,160
7,1,2628,sanitizers,10,174
9,6,789,ventilators,10,175
7,1,2390,sanitizers, 5,160
1,5,1613,biologics,10,167
9,6,2921,ventilators, 8,202
8,8,1152,vaccines, 1,164
7,1,2884,sanitizers, 4,170
5,9,2384,ppe, 2,164
1,5,4679,biologics,10,175
5,9,3992,ppe, 1,170
8,8,1795,vaccines, 0,178
8,8,3036,vaccines, 2,156
3,10,3906,masks, 3,165
3,10,4062,masks, 3,170
6,3,1982,respirators, 4,176
5,9,279,ppe, 4,162
2,7,2495,diagnostics, 1,168
3,10,4766,masks, 1,150
4,2,3969,oxygen_tanks, 2,155
6,3,2915,respirators,10,164
3,10,880,masks, 5,164
2,7,1730,diagnostics,10,176
3,10,788,masks, 8,182
3,10,2482,masks, 2,188
6,3,2890,respirators, 6,156
2,7,3321,diagnostics, 7,176
5,9,1206,ppe, 5,170
1,5,2246,biologics, 5,189
3,10,3049,masks, 2,165
9,6,4506,ventilators,10,180
10,4,2521,visors,25,168
3,10,4430,masks, 1,172
7,1,4727,sanitizers, 2,174
6,3,2727,respirators, 6,177
8,8,3495,vaccines, 4,178
1,5,4666,biologics, 1,156
10,4,1696,visors, 1,167
8,8,4079,vaccines, 0,178
10,4,182,visors, 3,164
8,8,4436,vaccines, 6,163
2,7,1998,diagnostics, 4,172
5,9,61,ppe, 1,170
7,1,4363,sanitizers, 5,170
5,9,3841,ppe,14,175
9,6,316,ventilators, 2,180
5,9,253,ppe, 3,174
10,4,3964,visors, 8,174
7,1,1739,sanitizers,30,182
6,3,1224,respirators, 5,183
6,3,1350,respirators, 5,158
5,9,359,ppe, 2,172
7,1,1423,sanitizers, 2,180
3,10,4145,masks,15,176
4,2,4495,oxygen_tanks, 2,168
8,8,1038,vaccines, 4,168
6,3,1756,respirators,30,160
4,2,963,oxygen_tanks,20,169
4,2,3101,oxygen_tanks, 5,180
9,6,4095,ventilators, 1,156
9,6,4566,ventilators, 2,176
6,3,4747,respirators,10,176
5,9,2092,ppe,14,170
9,6,2434,ventilators, 4,164
2,7,4542,diagnostics,15,162
7,1,103,sanitizers,10,176
10,4,4889,visors,15,175
2,7,825,diagnostics, 8,162
1,5,1385,biologics,14,164
10,4,1838,visors, 4,156
8,8,139,vaccines, 3,168
5,9,3855,ppe,10,178
8,8,934,vaccines,10,164
7,1,3367,sanitizers, 3,160
6,3,2029,respirators, 4,168
9,6,888,ventilators, 4,156
5,9,1987,ppe, 5,160
9,6,3550,ventilators, 5,163
8,8,4983,vaccines, 6,180
7,1,98,sanitizers,10,170
4,2,2481,oxygen_tanks,30,169
10,4,4099,visors, 4,160
1,5,244,biologics,20,170
1,5,2552,biologics, 5,168
2,7,4289,diagnostics, 5,160
4,2,2347,oxygen_tanks,10,160
4,2,3073,oxygen_tanks, 4,154
3,10,3490,masks, 5,170
1,5,4157,biologics, 6,177
1,5,1286,biologics, 5,180
1,5,3339,biologics, 5,182
3,10,377,masks, 2,160
1,5,2022,biologics, 5,153
1,5,1954,biologics,15,160
1,5,4101,biologics,10,165
4,2,2167,oxygen_tanks, 8,160
3,10,3335,masks, 5,170
7,1,3939,sanitizers, 6,184
9,6,485,ventilators, 3,161
2,7,2963,diagnostics,20,174
6,3,3897,respirators, 2,178
10,4,3252,visors, 3,158
4,2,3251,oxygen_tanks, 4,194
7,1,2298,sanitizers, 2,160
2,7,1131,diagnostics,64,156
9,6,3074,ventilators,20,170
3,10,4764,masks, 4,160
1,5,584,biologics, 5,164
10,4,82,visors, 5,175
7,1,3641,sanitizers, 5,167
5,9,4410,ppe, 1,175
2,7,3826,diagnostics,10,198
9,6,4220,ventilators, 3,162
2,7,950,diagnostics, 2,166
5,9,1328,ppe, 6,170
8,8,2457,vaccines, 1,182
6,3,3194,respirators, 0,159
8,8,2953,vaccines, 0,150
2,7,3319,diagnostics, 1,162
10,4,1431,visors, 1,163
3,10,2886,masks, 2,149
3,10,3562,masks, 5,162
9,6,4110,ventilators,15,172
10,4,2427,visors,10,160
10,4,2311,visors,10,176
3,10,37,masks, 2,165
8,8,3098,vaccines,10,161
5,9,922,ppe, 8,157
10,4,4107,visors,10,175
6,3,1670,respirators, 2,163
7,1,4664,sanitizers,20,170
1,5,3323,biologics,20,170
6,3,3510,respirators, 0,164
10,4,1801,visors,10,179
4,2,4203,oxygen_tanks,10,159
9,6,3874,ventilators, 5,165
9,6,1978,ventilators, 7,175
6,3,4529,respirators, 5,175
6,3,3573,respirators, 0,175
9,6,3848,ventilators, 4,156
3,10,1997,masks,16,192
2,7,4058,diagnostics,11,166
1,5,2126,biologics, 0,158
7,1,2971,sanitizers, 2,158
6,3,2851,respirators, 3,170
10,4,378,visors, 2,165
10,4,4725,visors,10,186
3,10,835,masks, 2,170
6,3,1458,respirators, 5,180
8,8,592,vaccines, 5,176
5,9,518,ppe,10,184
2,7,1150,diagnostics,10,170
8,8,164,vaccines, 2,180
2,7,3396,diagnostics, 5,170
1,5,4130,biologics,30,165
7,1,1411,sanitizers,14,160
8,8,580,vaccines, 6,178
3,10,3494,masks,10,165
4,2,2429,oxygen_tanks,15,175
8,8,2643,vaccines,10,176
7,1,4494,sanitizers,20,182
5,9,1877,ppe, 6,152
5,9,2655,ppe, 3,170
1,5,3890,biologics, 8,176
6,3,3951,respirators, 4,162
5,9,2642,ppe,20,155
10,4,4211,visors, 2,160
8,8,3298,vaccines, 4,171
10,4,3084,visors, 5,176
4,2,1434,oxygen_tanks, 8,182
5,9,3428,ppe, 5,164
9,6,263,ventilators, 2,153
6,3,1825,respirators,10,158
1,5,567,biologics, 1,162
3,10,2336,masks,12,164
8,8,3764,vaccines, 3,163
2,7,4111,diagnostics, 3,162
9,6,3064,ventilators,10,166
9,6,604,ventilators, 2,182
1,5,906,biologics,12,168
2,7,2515,diagnostics, 4,185
4,2,3829,oxygen_tanks, 6,164
4,2,1837,oxygen_tanks, 4,170
3,10,296,masks,14,173
1,5,498,biologics,10,167
8,8,4501,vaccines, 2,167
10,4,2351,visors, 1,162
7,1,622,sanitizers,10,170
5,9,3067,ppe,10,167
2,7,4709,diagnostics, 8,170
1,5,410,biologics, 0,182
4,2,2082,oxygen_tanks, 1,160
9,6,1319,ventilators,10,169
6,3,3606,respirators,10,164
6,3,293,respirators, 8,160
7,1,2306,sanitizers, 6,178
8,8,207,vaccines,10,176
5,9,338,ppe, 4,176
5,9,3454,ppe, 3,168
8,8,2103,vaccines, 4,162
4,2,236,oxygen_tanks, 3,155
8,8,3384,vaccines, 6,164
9,6,2411,ventilators, 4,174
1,5,2396,biologics,10,160
9,6,126,ventilators,50,170
9,6,4408,ventilators, 8,178
7,1,2258,sanitizers, 7,162
5,9,4690,ppe, 2,168
4,2,1396,oxygen_tanks, 4,160
6,3,2905,respirators, 5,172
8,8,4594,vaccines, 3,158
4,2,1417,oxygen_tanks, 2,150
5,9,163,ppe, 1,150
4,2,4745,oxygen_tanks, 5,153
4,2,2620,oxygen_tanks, 8,157
9,6,3210,ventilators, 8,158
10,4,1242,visors, 5,178
6,3,4466,respirators, 6,165
7,1,441,sanitizers, 1,170
2,7,4879,diagnostics,30,156
3,10,875,masks,15,160
7,1,4151,sanitizers, 4,164
9,6,625,ventilators, 1,164
8,8,612,vaccines, 6,152
2,7,4746,diagnostics, 0,160
2,7,2797,diagnostics, 4,154
8,8,981,vaccines, 8,162
2,7,3630,diagnostics, 5,160
6,3,2147,respirators,10,176
3,10,1070,masks, 2,160
1,5,4426,biologics,70,169
1,5,3961,biologics, 8,192
2,7,493,diagnostics, 0,172
10,4,1464,visors, 2,170
3,10,952,masks, 3,160
6,3,1612,respirators,20,189
6,3,4246,respirators,10,176
9,6,399,ventilators, 2,156
9,6,3705,ventilators,10,183
7,1,2542,sanitizers, 4,171
1,5,1473,biologics, 4,176
4,2,3712,oxygen_tanks, 6,167
10,4,2622,visors,10,182
2,7,3601,diagnostics,10,176
6,3,4683,respirators, 3,158
8,8,2333,vaccines, 3,194
4,2,4595,oxygen_tanks, 7,162
2,7,280,diagnostics, 5,170
3,10,4885,masks, 2,168
5,9,2399,ppe, 8,172
10,4,3943,visors,20,158
1,5,2123,biologics, 3,158
8,8,698,vaccines,30,182
9,6,986,ventilators, 5,158
5,9,2397,ppe, 3,171
6,3,4118,respirators, 6,158
10,4,2493,visors, 6,165
4,2,1138,oxygen_tanks, 5,158
8,8,2912,vaccines, 2,166
5,9,1165,ppe, 6,188
9,6,4389,ventilators, 2,168
9,6,4874,ventilators, 5,175
7,1,4173,sanitizers, 4,156
4,2,2017,oxygen_tanks,10,168
4,2,209,oxygen_tanks, 2,168
2,7,255,diagnostics, 2,185
10,4,3583,visors,10,180
4,2,3955,oxygen_tanks, 5,180
5,9,3359,ppe, 5,176
8,8,2997,vaccines, 4,164
1,5,2274,biologics, 4,176
9,6,1404,ventilators, 8,160
7,1,2494,sanitizers,10,166
7,1,3810,sanitizers,30,160
4,2,3889,oxygen_tanks, 1,155
3,10,2900,masks, 3,162
8,8,2069,vaccines, 4,173
9,6,169,ventilators,10,190
4,2,4618,oxygen_tanks, 2,160
8,8,191,vaccines, 4,161
4,2,3400,oxygen_tanks,20,180
4,2,483,oxygen_tanks,20,170
8,8,1653,vaccines,10,160
6,3,897,respirators, 3,162
10,4,4951,visors, 4,182
7,1,700,sanitizers, 5,163
6,3,2634,respirators,16,176
2,7,2699,diagnostics, 4,187
9,6,939,ventilators, 7,160
9,6,3945,ventilators, 4,176
7,1,3737,sanitizers, 2,143
6,3,4350,respirators, 5,178
8,8,3151,vaccines,10,175
1,5,128,biologics, 0,160
7,1,678,sanitizers, 6,188
9,6,2115,ventilators,10,180
3,10,2927,masks,10,170
6,3,4159,respirators, 2,158
8,8,1769,vaccines,40,150
9,6,3824,ventilators, 3,175
2,7,2054,diagnostics, 8,165
4,2,1762,oxygen_tanks, 5,164
9,6,1399,ventilators,10,179
4,2,2649,oxygen_tanks, 5,163
7,1,33,sanitizers, 3,155
10,4,2070,visors, 6,165
10,4,2344,visors,30,156
5,9,1300,ppe,10,175
2,7,2049,diagnostics, 2,160
2,7,2896,diagnostics, 7,189
4,2,3334,oxygen_tanks, 4,175
4,2,560,oxygen_tanks,10,176
8,8,2975,vaccines, 3,158
6,3,131,respirators, 4,170
10,4,3180,visors, 6,154
1,5,380,biologics, 6,168
4,2,3725,oxygen_tanks, 7,164
4,2,532,oxygen_tanks, 2,160
2,7,1746,diagnostics, 1,176
1,5,3304,biologics, 3,160
3,10,720,masks, 6,158
5,9,4559,ppe, 6,174
1,5,3808,biologics, 5,180
8,8,2474,vaccines, 2,176
7,1,3076,sanitizers, 4,176
10,4,586,visors, 1,162
6,3,2059,respirators, 5,180
6,3,2726,respirators, 3,164
10,4,3007,visors, 8,165
6,3,3068,respirators, 1,178
9,6,2719,ventilators, 3,170
7,1,81,sanitizers, 6,164
4,2,4676,oxygen_tanks, 3,160
5,9,4965,ppe,22,172
7,1,3378,sanitizers, 3,174
1,5,4843,biologics,10,160
7,1,1123,sanitizers, 1,177
1,5,614,biologics, 5,160
8,8,220,vaccines, 8,152
3,10,4911,masks, 1,167
5,9,3755,ppe, 2,178
10,4,308,visors,25,164
7,1,2744,sanitizers, 2,173
1,5,3738,biologics, 2,164
5,9,2958,ppe, 4,164
10,4,1963,visors, 3,163
1,5,3770,biologics, 6,160
6,3,4869,respirators, 6,165
5,9,3809,ppe, 1,194
4,2,3230,oxygen_tanks, 2,165
8,8,1290,vaccines, 5,158
2,7,965,diagnostics, 5,172
3,10,621,masks, 1,169
9,6,350,ventilators, 5,150
7,1,3052,sanitizers,10,158
8,8,3436,vaccines, 4,176
3,10,817,masks, 0,175
5,9,4432,ppe, 6,170
9,6,2317,ventilators, 3,160
1,5,3975,biologics, 4,176
10,4,3046,visors,10,170
3,10,2517,masks,20,178
4,2,4560,oxygen_tanks,12,180
10,4,1380,visors, 3,176
5,9,1161,ppe, 2,176
10,4,4771,visors,10,176
7,1,4929,sanitizers, 5,164
7,1,2315,sanitizers, 2,161
10,4,3662,visors, 3,164
4,2,2044,oxygen_tanks, 1,164
9,6,1729,ventilators,12,185
10,4,2012,visors,10,188
4,2,1017,oxygen_tanks,10,150
10,4,2287,visors, 7,178
7,1,2176,sanitizers, 5,186
7,1,4812,sanitizers, 4,163
5,9,3148,ppe, 5,175
4,2,937,oxygen_tanks, 5,172
10,4,745,visors, 5,171
9,6,4881,ventilators,12,154
6,3,1370,respirators,30,158
1,5,4563,biologics, 5,165
5,9,1865,ppe,10,170
2,7,4051,diagnostics, 3,172
10,4,2902,visors, 8,172
8,8,138,vaccines, 5,180
5,9,4643,ppe, 4,176
9,6,231,ventilators, 3,150
6,3,4346,respirators, 5,150
1,5,1387,biologics, 3,172
1,5,295,biologics, 4,164
4,2,2828,oxygen_tanks, 1,191
2,7,801,diagnostics, 2,170
3,10,872,masks,12,182
10,4,3038,visors,12,190
4,2,940,oxygen_tanks, 3,165
10,4,2783,visors,10,170
2,7,4836,diagnostics,10,170
7,1,4854,sanitizers,20,155
10,4,159,visors, 5,158
6,3,1787,respirators, 4,160
7,1,1858,sanitizers, 5,182
6,3,4754,respirators, 5,173
7,1,1392,sanitizers,15,174
6,3,1009,respirators, 1,168
1,5,1193,biologics, 3,163
7,1,3938,sanitizers, 3,168
9,6,909,ventilators, 3,167
3,10,2137,masks, 8,170
2,7,2695,diagnostics,20,176
8,8,4537,vaccines,12,164
9,6,4491,ventilators, 2,158
5,9,1869,ppe, 1,160
5,9,4660,ppe, 8,189
9,6,3013,ventilators, 6,175
2,7,4920,diagnostics,80,163
6,3,1861,respirators, 4,162
10,4,4354,visors, 1,176
4,2,4639,oxygen_tanks, 3,165
1,5,8,biologics, 7,165
1,5,4720,biologics, 2,180
3,10,2716,masks, 6,170
4,2,369,oxygen_tanks, 8,173
4,2,2060,oxygen_tanks, 5,179
10,4,4996,visors,10,170
10,4,3033,visors, 4,165
8,8,195,vaccines, 6,160
5,9,455,ppe, 5,168
10,4,1457,visors, 4,165
2,7,4404,diagnostics,10,160
7,1,802,sanitizers, 4,176
8,8,245,vaccines, 1,186
6,3,3977,respirators, 5,160
2,7,4142,diagnostics, 3,160
5,9,3213,ppe, 2,185
10,4,205,visors,10,160
5,9,517,ppe, 0,165
7,1,471,sanitizers, 2,165
3,10,1108,masks, 1,164
4,2,3340,oxygen_tanks, 1,170
9,6,2281,ventilators, 4,156
1,5,3134,biologics, 3,178
3,10,2894,masks,12,170
5,9,3412,ppe, 3,162
2,7,1760,diagnostics, 4,176
1,5,889,biologics, 1,165
4,2,4488,oxygen_tanks, 4,161
3,10,1324,masks,20,170
7,1,3156,sanitizers, 3,176
9,6,2675,ventilators, 2,168
6,3,2106,respirators, 3,162
2,7,2569,diagnostics,10,163
10,4,2087,visors,10,165
2,7,4123,diagnostics, 5,165
7,1,178,sanitizers, 4,180
8,8,706,vaccines, 0,164
2,7,10,diagnostics, 2,164
6,3,845,respirators, 5,165
6,3,4528,respirators, 3,180
10,4,3418,visors, 3,160
5,9,3624,ppe, 3,175
4,2,3168,oxygen_tanks, 9,159
8,8,3352,vaccines, 4,165
4,2,2313,oxygen_tanks,10,160
4,2,1252,oxygen_tanks, 3,175
8,8,2164,vaccines, 2,162
6,3,3254,respirators,10,164
4,2,252,oxygen_tanks, 4,164
